WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
1,Auckland,ASB Classic,2019-01-01,International,Outdoor,Hard,1st Round,3,Barthel M.,Soler-Espinosa S.,77.0,190.0,764.0,308.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.44,2.62,1.48,2.84,1.5,3.06,1.45,2.74
1,Auckland,ASB Classic,2019-01-01,International,Outdoor,Hard,1st Round,3,Goerges J.,Larsson J.,14.0,75.0,3055.0,778.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.2,4.33,1.19,5.29,1.22,5.45,1.18,4.89
1,Auckland,ASB Classic,2019-01-01,International,Outdoor,Hard,1st Round,3,Anisimova A.,Cepelova J.,96.0,188.0,635.0,310.0,6.0,2.0,3.0,0.0,,,1.0,0.0,Retired,1.44,2.62,1.6,2.48,1.61,5.27,1.52,2.58
1,Auckland,ASB Classic,2019-01-01,International,Outdoor,Hard,1st Round,3,Williams V.,Azarenka V.,39.0,51.0,1206.0,1051.0,6.0,3.0,1.0,6.0,6.0,3.0,2.0,1.0,Completed,2.25,1.57,2.36,1.65,2.54,1.69,2.28,1.63
1,Auckland,ASB Classic,2019-01-01,International,Outdoor,Hard,1st Round,3,Andreescu B.,Babos T.,152.0,59.0,382.0,945.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.72,2.0,1.68,2.29,1.78,2.3,1.69,2.17
1,Auckland,ASB Classic,2019-01-02,International,Outdoor,Hard,1st Round,3,Wozniacki C.,Siegemund L.,3.0,113.0,5586.0,517.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.5,1.34,3.53,1.45,3.55,1.35,3.21
1,Auckland,ASB Classic,2019-01-01,International,Outdoor,Hard,2nd Round,3,Sorribes Tormo S.,Flipkens K.,86.0,47.0,700.0,1058.0,6.0,4.0,1.0,6.0,6.0,1.0,2.0,1.0,Completed,2.62,1.44,2.72,1.52,2.75,1.55,2.61,1.49
1,Auckland,ASB Classic,2019-01-02,International,Outdoor,Hard,2nd Round,3,Hsieh S.W.,Puig M.,28.0,53.0,1640.0,1010.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,2.1,1.66,2.24,1.73,2.24,1.78,2.14,1.71
1,Auckland,ASB Classic,2019-01-02,International,Outdoor,Hard,2nd Round,3,Bouchard E.,Schoofs B.,87.0,174.0,692.0,329.0,6.0,7.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.28,3.5,1.28,4.11,1.32,4.11,1.28,3.69
1,Auckland,ASB Classic,2019-01-02,International,Outdoor,Hard,2nd Round,3,Goerges J.,Barthel M.,14.0,77.0,3055.0,764.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.28,3.5,1.32,3.78,1.33,3.85,1.29,3.59
1,Auckland,ASB Classic,2019-01-02,International,Outdoor,Hard,2nd Round,3,Kuzmova V.,Kenin S.,50.0,52.0,1052.0,1024.0,7.0,5.0,5.0,7.0,6.0,3.0,2.0,1.0,Completed,1.9,1.8,2.08,1.84,2.12,1.91,2.01,1.81
1,Auckland,ASB Classic,2019-01-03,International,Outdoor,Hard,2nd Round,3,Anisimova A.,Strycova B.,96.0,33.0,635.0,1460.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.1,1.79,2.15,1.87,2.2,1.77,2.07
1,Auckland,ASB Classic,2019-01-03,International,Outdoor,Hard,2nd Round,3,Williams V.,Davis L.,39.0,173.0,1206.0,340.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.28,4.16,1.32,4.25,1.27,3.76
1,Auckland,ASB Classic,2019-01-03,International,Outdoor,Hard,2nd Round,3,Andreescu B.,Wozniacki C.,152.0,3.0,382.0,5586.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,4.33,1.2,4.73,1.23,4.73,1.3,4.16,1.23
1,Auckland,ASB Classic,2019-01-03,International,Outdoor,Hard,Quarterfinals,3,Kuzmova V.,Anisimova A.,50.0,96.0,1052.0,635.0,6.0,3.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,2.3,1.61,2.39,1.66,2.4,1.69,2.3,1.63
1,Auckland,ASB Classic,2019-01-04,International,Outdoor,Hard,Quarterfinals,3,Goerges J.,Bouchard E.,14.0,87.0,3055.0,692.0,3.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,1.36,3.2,1.37,3.43,1.4,3.43,1.36,3.15
1,Auckland,ASB Classic,2019-01-04,International,Outdoor,Hard,Quarterfinals,3,Andreescu B.,Williams V.,152.0,39.0,382.0,1206.0,6.0,7.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,2.37,1.57,2.43,1.65,2.5,1.67,2.35,1.61
1,Auckland,ASB Classic,2019-01-04,International,Outdoor,Hard,Quarterfinals,3,Hsieh S.W.,Sorribes Tormo S.,28.0,86.0,1640.0,700.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.75,1.33,3.76,1.34,3.8,1.31,3.5
1,Auckland,ASB Classic,2019-01-05,International,Outdoor,Hard,Semifinals,3,Goerges J.,Kuzmova V.,14.0,50.0,3055.0,1052.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.33,3.4,1.34,3.64,1.37,3.64,1.33,3.33
1,Auckland,ASB Classic,2019-01-05,International,Outdoor,Hard,Semifinals,3,Andreescu B.,Hsieh S.W.,152.0,28.0,382.0,1640.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.9,1.9,2.07,1.86,2.07,2.2,1.93,1.89
1,Auckland,ASB Classic,2019-01-06,International,Outdoor,Hard,The Final,3,Goerges J.,Andreescu B.,14.0,152.0,3055.0,382.0,2.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,1.4,3.0,1.43,3.14,1.5,3.15,1.42,2.91
2,Brisbane,Brisbane International,2018-12-31,Premier,Outdoor,Hard,1st Round,3,Tsurenko L.,Buzarnescu M.,27.0,24.0,1755.0,1820.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.8,1.9,1.95,1.93,1.96,2.04,1.89,1.92
2,Brisbane,Brisbane International,2018-12-31,Premier,Outdoor,Hard,1st Round,3,Birrell K.,Kasatkina D.,283.0,10.0,170.0,3415.0,5.0,7.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,6.5,1.11,6.81,1.13,7.24,1.14,6.35,1.12
2,Brisbane,Brisbane International,2018-12-31,Premier,Outdoor,Hard,1st Round,3,Pliskova Ka.,Putintseva Y.,8.0,44.0,4465.0,1145.0,4.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.16,5.0,1.2,5.11,1.21,5.3,1.18,4.86
2,Brisbane,Brisbane International,2018-12-31,Premier,Outdoor,Hard,1st Round,3,Aiava D.,Mladenovic K.,247.0,43.0,226.0,1155.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,2.0,1.72,2.1,1.81,2.3,1.81,2.12,1.73
2,Brisbane,Brisbane International,2018-12-31,Premier,Outdoor,Hard,1st Round,3,Bertens K.,Mertens E.,9.0,12.0,4335.0,3165.0,6.0,2.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.9,1.8,2.06,1.84,2.06,1.88,1.99,1.82
2,Brisbane,Brisbane International,2018-12-31,Premier,Outdoor,Hard,1st Round,3,Vekic D.,Rybarikova M.,34.0,48.0,1455.0,1056.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.5,1.57,2.55,1.6,2.6,1.55,2.48
2,Brisbane,Brisbane International,2018-12-31,Premier,Outdoor,Hard,1st Round,3,Dart H.,Hon P.,149.0,157.0,392.0,371.0,1.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.53,2.37,1.54,2.63,1.57,2.7,1.53,2.52
2,Brisbane,Brisbane International,2018-12-31,Premier,Outdoor,Hard,1st Round,3,Kontaveit A.,Suarez Navarro C.,20.0,23.0,2480.0,2153.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.72,2.0,1.79,2.12,1.83,2.12,1.79,2.02
2,Brisbane,Brisbane International,2018-12-31,Premier,Outdoor,Hard,1st Round,3,Bouzkova M.,Stosur S.,139.0,74.0,431.0,800.0,4.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.61,2.2,1.58,2.52,1.67,2.65,1.58,2.39
2,Brisbane,Brisbane International,2019-01-01,Premier,Outdoor,Hard,1st Round,3,Tomljanovic A.,Siniakova K.,46.0,31.0,1082.0,1492.0,1.0,6.0,6.0,3.0,6.0,0.0,2.0,1.0,Completed,2.25,1.57,2.5,1.59,2.58,1.65,2.39,1.58
2,Brisbane,Brisbane International,2019-01-01,Premier,Outdoor,Hard,1st Round,3,Konta J.,Stephens S.,37.0,6.0,1300.0,5023.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.0,1.72,2.15,1.78,2.2,1.8,2.1,1.74
2,Brisbane,Brisbane International,2019-01-01,Premier,Outdoor,Hard,1st Round,3,Sevastova A.,Gavrilova D.,11.0,35.0,3240.0,1335.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.75,1.48,2.83,1.5,3.37,1.44,2.77
2,Brisbane,Brisbane International,2019-01-01,Premier,Outdoor,Hard,1st Round,3,Sasnovich A.,Potapova A.,30.0,93.0,1570.0,648.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.66,2.1,1.66,2.34,1.78,2.62,1.64,2.27
2,Brisbane,Brisbane International,2019-01-01,Premier,Outdoor,Hard,1st Round,3,Kvitova P.,Collins D.,7.0,36.0,4630.0,1319.0,6.0,7.0,7.0,6.0,6.0,3.0,2.0,1.0,Completed,1.2,4.33,1.26,4.21,1.28,4.5,1.24,4.06
2,Brisbane,Brisbane International,2019-01-01,Premier,Outdoor,Hard,2nd Round,3,Osaka N.,Aiava D.,5.0,247.0,5115.0,226.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,1.18,5.56,1.19,6.41,1.16,5.34
2,Brisbane,Brisbane International,2019-01-01,Premier,Outdoor,Hard,2nd Round,3,Tsurenko L.,Birrell K.,27.0,283.0,1755.0,170.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.18,4.5,1.21,5.11,1.22,5.5,1.19,4.78
2,Brisbane,Brisbane International,2019-01-02,Premier,Outdoor,Hard,2nd Round,3,Sevastova A.,Dart H.,11.0,149.0,3240.0,392.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.12,6.0,1.17,5.94,1.2,6.1,1.16,5.35
2,Brisbane,Brisbane International,2019-01-02,Premier,Outdoor,Hard,2nd Round,3,Kontaveit A.,Kvitova P.,20.0,7.0,2480.0,4630.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,1.9,1.8,2.01,1.89,2.05,2.0,1.92,1.89
2,Brisbane,Brisbane International,2019-01-02,Premier,Outdoor,Hard,2nd Round,3,Vekic D.,Bertens K.,34.0,9.0,1455.0,4335.0,7.0,6.0,1.0,6.0,7.0,5.0,2.0,1.0,Completed,2.2,1.61,2.35,1.67,2.35,1.69,2.27,1.64
2,Brisbane,Brisbane International,2019-01-02,Premier,Outdoor,Hard,2nd Round,3,Pliskova Ka.,Bouzkova M.,8.0,139.0,4465.0,431.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.2,4.33,1.24,4.58,1.25,4.7,1.21,4.39
2,Brisbane,Brisbane International,2019-01-02,Premier,Outdoor,Hard,2nd Round,3,Tomljanovic A.,Konta J.,46.0,37.0,1082.0,1300.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,3.25,1.33,3.18,1.41,3.25,1.45,2.98,1.4
2,Brisbane,Brisbane International,2019-01-02,Premier,Outdoor,Hard,2nd Round,3,Sasnovich A.,Svitolina E.,30.0,4.0,1570.0,5350.0,6.0,4.0,0.0,6.0,6.0,3.0,2.0,1.0,Completed,3.5,1.28,3.81,1.31,3.81,1.33,3.55,1.3
2,Brisbane,Brisbane International,2019-01-03,Premier,Outdoor,Hard,Quarterfinals,3,Osaka N.,Sevastova A.,5.0,11.0,5115.0,3240.0,3.0,6.0,6.0,0.0,6.0,4.0,2.0,1.0,Completed,1.9,1.9,1.93,1.99,2.46,2.05,1.88,1.94
2,Brisbane,Brisbane International,2019-01-03,Premier,Outdoor,Hard,Quarterfinals,3,Tsurenko L.,Kontaveit A.,27.0,20.0,1755.0,2480.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,2.2,1.66,2.3,1.71,2.47,1.71,2.27,1.64
2,Brisbane,Brisbane International,2019-01-04,Premier,Outdoor,Hard,Quarterfinals,3,Vekic D.,Sasnovich A.,34.0,30.0,1455.0,1570.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.72,2.1,1.83,2.12,1.87,2.2,1.77,2.07
2,Brisbane,Brisbane International,2019-01-04,Premier,Outdoor,Hard,Quarterfinals,3,Pliskova Ka.,Tomljanovic A.,8.0,46.0,4465.0,1082.0,6.0,1.0,1.0,6.0,6.0,1.0,2.0,1.0,Completed,1.33,3.4,1.37,3.43,1.4,3.56,1.35,3.24
2,Brisbane,Brisbane International,2019-01-05,Premier,Outdoor,Hard,Semifinals,3,Tsurenko L.,Osaka N.,27.0,5.0,1755.0,5115.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,3.0,1.4,3.23,1.41,3.27,1.44,3.0,1.4
2,Brisbane,Brisbane International,2019-01-05,Premier,Outdoor,Hard,Semifinals,3,Pliskova Ka.,Vekic D.,8.0,34.0,4465.0,1455.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.66,2.2,1.7,2.32,1.71,2.35,1.67,2.23
2,Brisbane,Brisbane International,2019-01-06,Premier,Outdoor,Hard,The Final,3,Pliskova Ka.,Tsurenko L.,8.0,27.0,4465.0,1755.0,4.0,6.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,1.61,2.3,1.62,2.49,1.67,2.5,1.6,2.35
3,Shenzhen,Shenzhen Open,2018-12-30,International,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Bogdan A.,42.0,76.0,1160.0,767.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.0,1.37,3.32,1.42,3.4,1.36,3.16
3,Shenzhen,Shenzhen Open,2018-12-30,International,Outdoor,Hard,1st Round,3,Zvonareva V.,Kumkhum L.,109.0,66.0,534.0,884.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.2,1.61,2.26,1.7,2.4,1.73,2.27,1.63
3,Shenzhen,Shenzhen Open,2018-12-30,International,Outdoor,Hard,1st Round,3,Rodina E.,Diyas Z.,71.0,89.0,805.0,675.0,3.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,3.0,1.36,3.19,1.4,3.2,1.44,3.01,1.39
3,Shenzhen,Shenzhen Open,2018-12-30,International,Outdoor,Hard,1st Round,3,Wang Yaf.,Schmiedlova A.,70.0,78.0,807.0,759.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.57,2.25,1.55,2.6,1.65,2.6,1.57,2.42
3,Shenzhen,Shenzhen Open,2018-12-30,International,Outdoor,Hard,1st Round,3,Cirstea S.,Linette M.,84.0,81.0,725.0,733.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.8,1.9,1.85,2.05,1.91,2.05,1.83,1.97
3,Shenzhen,Shenzhen Open,2018-12-30,International,Outdoor,Hard,1st Round,3,Parmentier P.,Zheng S.,56.0,38.0,981.0,1224.0,6.0,2.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,3.25,1.33,3.34,1.37,3.62,1.45,3.15,1.36
3,Shenzhen,Shenzhen Open,2018-12-31,International,Outdoor,Hard,1st Round,3,Kudermetova V.,Begu I.,133.0,67.0,451.0,872.0,3.0,6.0,6.0,1.0,7.0,6.0,2.0,1.0,Completed,1.72,2.0,1.79,2.13,1.91,2.13,1.8,2.02
3,Shenzhen,Shenzhen Open,2018-12-31,International,Outdoor,Hard,1st Round,3,Jabeur O.,Zhang S.,60.0,40.0,943.0,1190.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.1,1.66,2.18,1.75,2.35,1.75,2.19,1.68
3,Shenzhen,Shenzhen Open,2018-12-31,International,Outdoor,Hard,1st Round,3,Riske A.,Wang Q.,62.0,21.0,922.0,2460.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,3.4,1.3,3.59,1.33,3.95,1.35,3.52,1.3
3,Shenzhen,Shenzhen Open,2018-12-31,International,Outdoor,Hard,1st Round,3,Wang Xin.,Xun F.Y.,309.0,224.0,143.0,262.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.62,1.45,2.93,1.54,2.93,1.46,2.74
3,Shenzhen,Shenzhen Open,2018-12-31,International,Outdoor,Hard,1st Round,3,Jorovic I.,Garcia C.,131.0,19.0,459.0,2660.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,3.75,1.25,3.86,1.3,4.05,1.3,3.75,1.28
3,Shenzhen,Shenzhen Open,2018-12-31,International,Outdoor,Hard,1st Round,3,Alexandrova E.,Jakupovic D.,73.0,80.0,803.0,736.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.62,1.46,2.92,1.51,2.92,1.45,2.74
3,Shenzhen,Shenzhen Open,2018-12-31,International,Outdoor,Hard,1st Round,3,Sharapova M.,Bacsinszky T.,29.0,191.0,1602.0,307.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.33,3.25,1.38,3.26,1.4,3.4,1.35,3.18
3,Shenzhen,Shenzhen Open,2018-12-31,International,Outdoor,Hard,1st Round,3,Sabalenka A.,Maria T.,13.0,72.0,3145.0,804.0,3.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.2,4.33,1.22,4.83,1.24,5.25,1.2,4.56
3,Shenzhen,Shenzhen Open,2019-01-01,International,Outdoor,Hard,1st Round,3,Pliskova Kr.,Peng S.,94.0,125.0,643.0,473.0,3.0,6.0,7.0,6.0,3.0,3.0,1.0,1.0,Retired,3.4,1.3,3.67,1.32,3.67,1.37,3.36,1.33
3,Shenzhen,Shenzhen Open,2019-01-01,International,Outdoor,Hard,1st Round,3,Niculescu M.,Ostapenko J.,99.0,22.0,617.0,2362.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.83,1.83,1.86,2.03,1.87,2.17,1.79,2.02
3,Shenzhen,Shenzhen Open,2019-01-01,International,Outdoor,Hard,2nd Round,3,Cirstea S.,Parmentier P.,84.0,56.0,725.0,981.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.66,2.1,1.62,2.45,1.7,2.45,1.62,2.3
3,Shenzhen,Shenzhen Open,2019-01-01,International,Outdoor,Hard,2nd Round,3,Zvonareva V.,Jorovic I.,109.0,131.0,534.0,459.0,7.0,5.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.66,2.1,1.7,2.28,1.74,2.3,1.68,2.19
3,Shenzhen,Shenzhen Open,2019-01-01,International,Outdoor,Hard,2nd Round,3,Riske A.,Rodina E.,62.0,71.0,922.0,805.0,4.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,1.5,2.5,1.53,2.69,1.55,2.75,1.49,2.63
3,Shenzhen,Shenzhen Open,2019-01-01,International,Outdoor,Hard,2nd Round,3,Kudermetova V.,Pavlyuchenkova A.,133.0,42.0,451.0,1160.0,6.0,2.0,1.0,6.0,6.0,2.0,2.0,1.0,Completed,3.75,1.25,4.41,1.25,4.41,1.33,3.89,1.26
3,Shenzhen,Shenzhen Open,2019-01-02,International,Outdoor,Hard,2nd Round,3,Wang Yaf.,Jabeur O.,70.0,60.0,807.0,943.0,3.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,2.25,1.57,2.56,1.58,2.6,1.64,2.45,1.56
3,Shenzhen,Shenzhen Open,2019-01-02,International,Outdoor,Hard,2nd Round,3,Sharapova M.,Wang Xin.,29.0,309.0,1602.0,143.0,6.0,7.0,5.0,2.0,,,0.0,1.0,Retired,1.07,9.0,1.08,10.15,1.12,11.25,1.08,8.44
3,Shenzhen,Shenzhen Open,2019-01-02,International,Outdoor,Hard,2nd Round,3,Sabalenka A.,Alexandrova E.,13.0,73.0,3145.0,803.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.4,1.36,3.47,1.36,3.9,1.32,3.38
3,Shenzhen,Shenzhen Open,2019-01-02,International,Outdoor,Hard,2nd Round,3,Niculescu M.,Pliskova Kr.,99.0,94.0,617.0,643.0,6.0,7.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.33,3.25,1.39,3.26,1.45,3.4,1.36,3.14
3,Shenzhen,Shenzhen Open,2019-01-04,International,Outdoor,Hard,Quarterfinals,3,Sabalenka A.,Sharapova M.,13.0,29.0,3145.0,1602.0,6.0,1.0,4.0,2.0,,,1.0,0.0,Retired,1.57,2.37,1.64,2.45,1.64,2.55,1.59,2.38
3,Shenzhen,Shenzhen Open,2019-01-04,International,Outdoor,Hard,Quarterfinals,3,Riske A.,Cirstea S.,62.0,84.0,922.0,725.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.9,1.9,2.01,1.91,2.01,2.0,1.93,1.88
3,Shenzhen,Shenzhen Open,2019-01-04,International,Outdoor,Hard,Quarterfinals,3,Zvonareva V.,Kudermetova V.,109.0,133.0,534.0,451.0,4.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,1.53,2.5,1.59,2.56,1.59,2.6,1.54,2.48
3,Shenzhen,Shenzhen Open,2019-01-04,International,Outdoor,Hard,Quarterfinals,3,Wang Yaf.,Niculescu M.,70.0,99.0,807.0,617.0,2.0,6.0,7.0,6.0,6.0,1.0,2.0,1.0,Completed,2.62,1.5,2.7,1.54,2.7,1.57,2.55,1.52
3,Shenzhen,Shenzhen Open,2019-01-05,International,Outdoor,Hard,Semifinals,3,Riske A.,Zvonareva V.,62.0,109.0,922.0,534.0,6.0,0.0,1.0,0.0,,,1.0,0.0,Retired,1.9,1.9,1.9,2.03,1.96,2.05,1.87,1.95
3,Shenzhen,Shenzhen Open,2019-01-05,International,Outdoor,Hard,Semifinals,3,Sabalenka A.,Wang Yaf.,13.0,70.0,3145.0,807.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.2,4.5,1.25,4.51,1.28,4.56,1.23,4.17
3,Shenzhen,Shenzhen Open,2019-01-05,International,Outdoor,Hard,The Final,3,Sabalenka A.,Riske A.,13.0,62.0,3145.0,922.0,4.0,6.0,7.0,6.0,6.0,3.0,2.0,1.0,Completed,1.3,3.5,1.25,4.52,1.33,4.52,1.26,3.97
4,Hobart,Hobart International,2019-01-07,International,Outdoor,Hard,1st Round,3,Schmiedlova A.,Rodina E.,77.0,68.0,759.0,826.0,7.0,5.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,2.2,1.61,2.23,1.72,2.27,1.77,2.17,1.69
4,Hobart,Hobart International,2019-01-07,International,Outdoor,Hard,1st Round,3,Parmentier P.,Perez E.,54.0,175.0,1003.0,331.0,6.0,2.0,5.0,7.0,7.0,5.0,2.0,1.0,Completed,1.44,2.62,1.53,2.67,1.65,2.67,1.56,2.43
4,Hobart,Hobart International,2019-01-07,International,Outdoor,Hard,1st Round,3,Minnen G.,Kozlova K.,346.0,97.0,111.0,636.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,2.25,1.57,2.3,1.68,2.52,1.69,2.3,1.62
4,Hobart,Hobart International,2019-01-07,International,Outdoor,Hard,1st Round,3,Yastremska D.,Siegemund L.,59.0,110.0,962.0,530.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.8,1.9,1.78,2.15,1.85,2.22,1.77,2.05
4,Hobart,Hobart International,2019-01-07,International,Outdoor,Hard,1st Round,3,Lapko V.,Pavlyuchenkova A.,63.0,42.0,896.0,1160.0,6.0,3.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,2.75,1.4,3.01,1.43,3.05,1.58,2.85,1.42
4,Hobart,Hobart International,2019-01-07,International,Outdoor,Hard,1st Round,3,Begu I.,Watson H.,76.0,93.0,763.0,648.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,2.25,1.57,2.5,1.59,2.55,1.67,2.4,1.58
4,Hobart,Hobart International,2019-01-07,International,Outdoor,Hard,1st Round,3,Jabeur O.,Bogdan A.,58.0,81.0,971.0,739.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.33,3.25,1.37,3.35,1.38,3.5,1.35,3.23
