WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
15,Kuala Lumpur,Malaysia Open,2013-03-02,International,Outdoor,Hard,Semifinals,3,Mattek-Sands B.,Pavlyuchenkova A.,197.0,29.0,323.0,1595.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,3.0,1.4,3.0,1.36,2.75,1.4,3.0,1.46,3.0,1.36,3.5,1.46,3.02,1.37
15,Kuala Lumpur,Malaysia Open,2013-03-03,International,Outdoor,Hard,The Final,3,Pliskova Ka.,Mattek-Sands B.,127.0,197.0,537.0,323.0,1.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,2.37,1.57,2.35,1.55,2.5,1.5,2.46,1.63,2.38,1.57,2.62,1.66,2.33,1.58
16,Indian Wells,BNP Paribas Open,2013-03-06,Premier,Outdoor,Hard,1st Round,3,Larsson J.,Babos T.,69.0,117.0,890.0,577.0,6.0,7.0,6.0,2.0,6.0,0.0,2.0,1.0,Completed,2.5,1.5,2.35,1.55,2.38,1.53,2.37,1.65,2.38,1.57,2.65,1.65,2.4,1.55
16,Indian Wells,BNP Paribas Open,2013-03-06,Premier,Outdoor,Hard,1st Round,3,Halep S.,Davis L.,56.0,72.0,1105.0,853.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,3.0,1.36,2.6,1.45,2.62,1.44,2.89,1.46,2.75,1.44,3.25,1.5,2.8,1.42
16,Indian Wells,BNP Paribas Open,2013-03-06,Premier,Outdoor,Hard,1st Round,3,Soler Espinosa S.,King V.,68.0,113.0,890.0,596.0,6.0,7.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,2.25,1.57,2.25,1.6,2.1,1.67,2.37,1.65,2.1,1.73,2.4,1.78,2.13,1.69
16,Indian Wells,BNP Paribas Open,2013-03-06,Premier,Outdoor,Hard,1st Round,3,Pervak K.,Zheng J.,93.0,42.0,733.0,1295.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.66,2.08,1.7,2.1,1.67,2.19,1.75,2.0,1.8,2.4,2.0,2.1,1.71
16,Indian Wells,BNP Paribas Open,2013-03-06,Premier,Outdoor,Hard,1st Round,3,Scheepers C.,Mladenovic K.,60.0,51.0,995.0,1137.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,3.0,1.36,2.8,1.4,3.0,1.36,3.13,1.41,2.88,1.4,3.3,1.42,2.94,1.38
16,Indian Wells,BNP Paribas Open,2013-03-06,Premier,Outdoor,Hard,1st Round,3,Burdette M.,Craybas J.,125.0,210.0,547.0,283.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.1,7.0,1.12,5.65,1.12,5.5,1.13,7.13,1.1,7.0,1.15,7.13,1.11,6.27
16,Indian Wells,BNP Paribas Open,2013-03-06,Premier,Outdoor,Hard,1st Round,3,Govortsova O.,Minella M.,67.0,96.0,906.0,727.0,6.0,2.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.44,2.62,1.55,2.35,1.57,2.25,1.46,2.9,1.5,2.63,1.58,2.9,1.49,2.58
16,Indian Wells,BNP Paribas Open,2013-03-06,Premier,Outdoor,Hard,1st Round,3,Kuznetsova S.,Hlavackova A.,46.0,65.0,1192.0,918.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.11,6.5,1.14,5.2,1.14,5.0,1.13,6.85,1.13,6.0,1.16,6.85,1.13,5.91
16,Indian Wells,BNP Paribas Open,2013-03-06,Premier,Outdoor,Hard,1st Round,3,Arruabarrena-Vecino L.,Karatantcheva S.,87.0,120.0,756.0,567.0,6.0,4.0,1.0,6.0,6.0,3.0,2.0,1.0,Completed,1.9,1.8,1.9,1.85,1.83,1.83,2.0,1.89,1.91,1.83,2.05,1.91,1.96,1.81
16,Indian Wells,BNP Paribas Open,2013-03-06,Premier,Outdoor,Hard,1st Round,3,Peer S.,Erakovic M.,128.0,63.0,539.0,965.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,5.5,1.14,4.5,1.18,4.5,1.17,5.44,1.18,5.0,1.17,5.85,1.25,4.85,1.17
16,Indian Wells,BNP Paribas Open,2013-03-06,Premier,Outdoor,Hard,1st Round,3,Medina Garrigues A.,Dellacqua C.,62.0,131.0,965.0,522.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.1,1.72,2.05,1.67,2.1,1.66,2.35,1.67,2.2,1.77,2.35,1.69,2.13
16,Indian Wells,BNP Paribas Open,2013-03-07,Premier,Outdoor,Hard,1st Round,3,Dominguez Lino L.,Min G.,54.0,187.0,1109.0,352.0,1.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,2.0,1.72,,,2.1,1.7,2.0,1.73,2.01,1.88,2.1,1.91,1.98,1.79
16,Indian Wells,BNP Paribas Open,2013-03-07,Premier,Outdoor,Hard,1st Round,3,Tsurenko L.,Morita A.,74.0,52.0,849.0,1130.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.61,2.2,1.65,2.15,1.67,2.1,1.81,2.1,1.73,2.1,1.81,2.26,1.72,2.08
16,Indian Wells,BNP Paribas Open,2013-03-07,Premier,Outdoor,Hard,1st Round,3,Sanchez M.,Puchkova O.,112.0,79.0,598.0,807.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.5,1.5,2.35,1.55,2.5,1.5,2.63,1.54,2.5,1.53,3.05,1.57,2.54,1.5
16,Indian Wells,BNP Paribas Open,2013-03-07,Premier,Outdoor,Hard,1st Round,3,Schiavone F.,Pennetta F.,47.0,92.0,1181.0,737.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.8,1.9,1.85,1.9,1.83,1.83,1.75,2.18,1.73,2.1,1.85,2.2,1.76,2.02
16,Indian Wells,BNP Paribas Open,2013-03-07,Premier,Outdoor,Hard,1st Round,3,Mchale C.,Pironkova T.,48.0,50.0,1174.0,1156.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.5,2.45,1.53,2.38,1.48,2.83,1.44,2.75,1.53,2.92,1.46,2.67
16,Indian Wells,BNP Paribas Open,2013-03-07,Premier,Outdoor,Hard,1st Round,3,Townsend T.,Hradecka L.,471.0,57.0,68.0,1098.0,3.0,6.0,7.0,6.0,6.0,3.0,2.0,1.0,Completed,3.0,1.36,2.9,1.38,3.0,1.36,3.02,1.43,2.88,1.4,3.25,1.44,2.97,1.38
16,Indian Wells,BNP Paribas Open,2013-03-07,Premier,Outdoor,Hard,1st Round,3,Niculescu M.,Svitolina E.,58.0,88.0,1085.0,754.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.3,3.4,1.3,3.35,1.36,3.0,1.34,3.54,1.36,3.0,1.36,3.8,1.32,3.31
16,Indian Wells,BNP Paribas Open,2013-03-07,Premier,Outdoor,Hard,1st Round,3,Begu I.,Watson H.,53.0,39.0,1125.0,1386.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.75,1.4,2.65,1.45,2.62,1.44,3.01,1.43,2.75,1.44,3.01,1.5,2.71,1.44
16,Indian Wells,BNP Paribas Open,2013-03-07,Premier,Outdoor,Hard,1st Round,3,Date Krumm K.,Voskoboeva G.,75.0,105.0,830.0,641.0,6.0,4.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,2.25,1.57,2.25,1.6,2.2,1.62,2.23,1.72,2.25,1.62,2.28,1.74,2.18,1.65
16,Indian Wells,BNP Paribas Open,2013-03-07,Premier,Outdoor,Hard,1st Round,3,Arvidsson S.,Robson L.,49.0,43.0,1160.0,1253.0,2.0,6.0,7.0,6.0,6.0,1.0,2.0,1.0,Completed,2.25,1.57,2.15,1.65,2.38,1.53,2.5,1.59,2.2,1.67,2.56,1.72,2.29,1.61
16,Indian Wells,BNP Paribas Open,2013-03-07,Premier,Outdoor,Hard,1st Round,3,Cornet A.,Puig M.,33.0,102.0,1490.0,660.0,6.0,7.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,2.37,1.53,2.25,1.6,2.1,1.67,2.45,1.61,2.25,1.62,2.45,1.67,2.3,1.59
16,Indian Wells,BNP Paribas Open,2013-03-07,Premier,Outdoor,Hard,1st Round,3,Radwanska U.,Rus A.,37.0,70.0,1410.0,871.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.16,5.0,1.25,3.7,1.22,4.0,1.24,4.52,1.2,4.5,1.25,5.4,1.2,4.41
16,Indian Wells,BNP Paribas Open,2013-03-07,Premier,Outdoor,Hard,1st Round,3,Bertens K.,Beck A.,44.0,66.0,1253.0,914.0,3.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.4,2.75,1.45,2.65,1.5,2.5,1.5,2.76,1.44,2.75,1.5,3.15,1.45,2.68
16,Indian Wells,BNP Paribas Open,2013-03-07,Premier,Outdoor,Hard,1st Round,3,Hampton J.,Mattek-Sands B.,64.0,132.0,958.0,522.0,5.0,7.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.36,3.0,1.4,2.8,1.36,3.0,1.43,3.01,1.36,3.0,1.44,3.15,1.38,2.96
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,1st Round,3,Lucic M.,Parmentier P.,109.0,78.0,621.0,815.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.52,2.7,1.5,2.63,1.53,2.85,1.48,2.59
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,1st Round,3,Hantuchova D.,Foretz S.,73.0,114.0,850.0,595.0,6.0,3.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.22,4.0,1.25,3.7,1.2,4.33,1.26,4.21,1.22,4.0,1.26,4.7,1.23,4.09
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,1st Round,3,Rybarikova M.,Oprandi R.,55.0,59.0,1106.0,1030.0,7.0,6.0,6.0,0.0,,,2.0,0.0,Completed,1.61,2.2,1.65,2.15,1.67,2.1,1.71,2.24,1.67,2.2,1.71,2.34,1.65,2.21
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,1st Round,3,Dulgheru A.,Larcherde Brito M.,491.0,136.0,63.0,507.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.62,1.44,2.65,1.45,2.62,1.44,2.78,1.49,2.75,1.44,2.92,1.53,2.66,1.46
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,1st Round,3,Voegele S.,Martic P.,71.0,91.0,855.0,739.0,4.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.4,2.75,1.4,2.8,1.4,2.75,1.47,2.89,1.44,2.75,1.47,2.89,1.43,2.76
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,1st Round,3,Muguruza G.,Jovanovski B.,95.0,40.0,727.0,1370.0,2.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,1.57,2.25,1.65,2.15,1.57,2.25,1.66,2.35,1.67,2.2,1.67,2.44,1.64,2.24
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,1st Round,3,Keys M.,Oudin M.,77.0,85.0,815.0,771.0,6.0,4.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.18,4.5,1.18,4.3,1.22,4.0,1.22,4.78,1.2,4.5,1.24,5.0,1.19,4.47
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,2nd Round,3,Kvitova P.,Govortsova O.,7.0,67.0,4980.0,906.0,6.0,4.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.05,11.0,1.07,7.5,1.07,7.5,1.06,11.75,1.07,8.0,1.09,11.75,1.06,9.05
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,2nd Round,3,Larsson J.,Pavlyuchenkova A.,69.0,24.0,890.0,1665.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,3.5,1.28,3.3,1.3,3.5,1.29,3.33,1.38,3.25,1.33,3.6,1.38,3.34,1.31
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,2nd Round,3,Tsurenko L.,Shvedova Y.,74.0,34.0,849.0,1464.0,6.0,1.0,3.0,6.0,6.0,1.0,2.0,1.0,Completed,1.5,2.5,1.55,2.35,1.53,2.38,1.65,2.38,1.62,2.25,1.67,2.75,1.57,2.35
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,2nd Round,3,Vinci R.,Pervak K.,16.0,93.0,2605.0,733.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.05,1.4,2.75,1.38,3.33,1.36,3.0,1.4,3.45,1.36,3.05
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,2nd Round,3,Errani S.,Dominguez Lino L.,8.0,54.0,4915.0,1109.0,6.0,2.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.07,9.0,1.08,7.0,1.12,5.5,1.13,7.05,1.1,7.0,1.13,9.0,1.1,6.94
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,2nd Round,3,Cirstea S.,Medina Garrigues A.,29.0,62.0,1565.0,965.0,4.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.66,2.1,1.8,1.95,1.73,2.0,1.79,2.14,1.73,2.1,1.82,2.17,1.74,2.04
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,2nd Round,3,Kirilenko M.,Mchale C.,15.0,48.0,2671.0,1174.0,4.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.5,2.5,1.5,2.5,1.57,2.25,1.51,2.75,1.53,2.5,1.57,2.75,1.52,2.49
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,2nd Round,3,Cibulkova D.,Halep S.,14.0,56.0,2695.0,1105.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,1.53,2.37,1.55,2.35,1.53,2.38,1.59,2.52,1.53,2.5,1.65,2.7,1.54,2.43
16,Indian Wells,BNP Paribas Open,2013-03-08,Premier,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Soler Espinosa S.,21.0,68.0,1770.0,890.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.22,4.0,1.25,3.7,1.25,3.75,1.27,4.18,1.25,3.75,1.3,4.3,1.26,3.76
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Jankovic J.,46.0,23.0,1192.0,1670.0,0.0,6.0,6.0,2.0,7.0,5.0,2.0,1.0,Completed,1.4,2.75,1.4,2.8,1.5,2.5,1.48,2.86,1.44,2.75,1.5,2.86,1.45,2.68
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Bartoli M.,Scheepers C.,11.0,60.0,3265.0,995.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.16,5.0,1.2,4.25,1.17,4.5,1.24,4.58,1.2,4.5,1.24,5.05,1.2,4.5
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Zakopalova K.,Peer S.,22.0,128.0,1725.0,539.0,6.0,7.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,1.18,4.5,1.2,4.25,1.22,4.0,1.23,4.77,1.22,4.0,1.25,5.2,1.21,4.25
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Sharapova M.,Schiavone F.,3.0,47.0,9715.0,1181.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.03,15.0,1.05,8.5,1.01,15.0,1.04,15.0,1.04,10.0,1.06,16.0,1.04,11.43
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Burdette M.,Paszek T.,125.0,27.0,547.0,1618.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.0,1.35,3.05,1.4,2.75,1.42,3.14,1.4,2.88,1.45,3.2,1.39,2.96
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Radwanska A.,Sanchez M.,4.0,112.0,7505.0,598.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.03,15.0,1.04,9.25,1.03,10.0,1.06,12.5,1.05,9.0,1.06,15.0,1.03,11.28
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Arruabarrena-Vecino L.,Lepchenko V.,87.0,26.0,756.0,1652.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,2.62,1.44,2.65,1.45,2.5,1.5,2.8,1.5,2.63,1.5,2.92,1.53,2.62,1.48
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Stosur S.,Keys M.,9.0,77.0,3835.0,815.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.62,1.45,2.65,1.44,2.62,1.59,2.53,1.44,2.75,1.59,2.75,1.49,2.56
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Hampton J.,Hsieh S.W.,64.0,35.0,958.0,1430.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.34,3.1,1.36,3.0,1.34,3.6,1.4,2.88,1.4,3.6,1.33,3.21
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Wickmayer Y.,Lucic M.,32.0,109.0,1500.0,621.0,3.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.44,2.62,1.46,2.6,1.4,2.75,1.56,2.62,1.4,2.88,1.56,2.9,1.49,2.56
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Peng S.,Dulgheru A.,38.0,491.0,1395.0,63.0,6.0,0.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.4,2.75,1.41,2.8,1.36,3.0,1.48,2.86,1.33,3.25,1.48,3.25,1.4,2.85
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Kerber A.,Begu I.,6.0,53.0,5400.0,1125.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.18,4.5,1.25,3.75,1.25,3.75,1.24,4.65,1.25,3.75,1.25,4.75,1.22,4.18
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Goerges J.,Arvidsson S.,25.0,49.0,1655.0,1160.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.75,1.44,2.65,1.36,3.0,1.52,2.74,1.44,2.75,1.52,3.1,1.44,2.73
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Muguruza G.,Makarova E.,95.0,19.0,727.0,1950.0,6.0,3.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,2.75,1.4,2.65,1.44,2.75,1.4,3.05,1.43,2.75,1.44,3.05,1.5,2.7,1.45
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Flipkens K.,Niculescu M.,31.0,58.0,1514.0,1085.0,4.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,3.0,1.36,2.8,1.4,2.62,1.44,3.01,1.44,2.75,1.44,3.17,1.45,2.87,1.4
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Petrova N.,Voegele S.,12.0,71.0,3050.0,855.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.33,1.25,3.75,1.25,3.75,1.32,3.73,1.25,3.75,1.32,4.33,1.25,3.82
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Rybarikova M.,Safarova L.,55.0,18.0,1106.0,2065.0,6.0,2.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.9,1.8,2.0,1.74,2.0,1.73,2.02,1.88,2.0,1.8,2.05,2.2,1.93,1.83
16,Indian Wells,BNP Paribas Open,2013-03-09,Premier,Outdoor,Hard,2nd Round,3,Vesnina E.,Date Krumm K.,30.0,75.0,1525.0,830.0,3.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,1.38,2.75,1.42,2.75,1.4,2.75,1.43,3.05,1.4,2.88,1.44,3.05,1.4,2.86
16,Indian Wells,BNP Paribas Open,2013-03-10,Premier,Outdoor,Hard,2nd Round,3,Ivanovic A.,Townsend T.,13.0,471.0,2836.0,68.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.07,9.0,1.1,6.25,1.17,4.5,1.12,7.69,1.1,7.0,1.17,9.0,1.09,7.3
16,Indian Wells,BNP Paribas Open,2013-03-10,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,Cornet A.,10.0,33.0,3570.0,1490.0,6.0,4.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.1,7.0,1.11,6.0,1.11,6.0,1.13,7.55,1.1,7.0,1.14,7.55,1.11,6.58
16,Indian Wells,BNP Paribas Open,2013-03-10,Premier,Outdoor,Hard,2nd Round,3,Azarenka V.,Hantuchova D.,2.0,73.0,10325.0,850.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.03,15.0,1.05,8.5,1.04,9.0,1.04,16.0,1.04,11.0,1.05,16.0,1.03,11.83
16,Indian Wells,BNP Paribas Open,2013-03-10,Premier,Outdoor,Hard,2nd Round,3,Barthel M.,Bertens K.,28.0,44.0,1610.0,1253.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.05,1.36,3.0,1.35,3.49,1.36,3.0,1.4,3.75,1.34,3.18
16,Indian Wells,BNP Paribas Open,2013-03-10,Premier,Outdoor,Hard,2nd Round,3,Radwanska U.,Stephens S.,37.0,17.0,1410.0,2535.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,3.0,1.36,3.0,1.36,3.0,1.36,3.14,1.42,3.0,1.36,3.45,1.43,2.96,1.38
16,Indian Wells,BNP Paribas Open,2013-03-10,Premier,Outdoor,Hard,3rd Round,3,Errani S.,Larsson J.,8.0,69.0,4915.0,890.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.12,6.0,1.15,5.0,1.14,5.0,1.15,6.55,1.17,5.0,1.17,6.55,1.14,5.56
16,Indian Wells,BNP Paribas Open,2013-03-10,Premier,Outdoor,Hard,3rd Round,3,Zakopalova K.,Cibulkova D.,22.0,14.0,1725.0,2695.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,2.25,1.57,2.25,1.6,2.2,1.62,2.38,1.67,2.25,1.62,2.54,1.67,2.3,1.6
16,Indian Wells,BNP Paribas Open,2013-03-10,Premier,Outdoor,Hard,3rd Round,3,Kirilenko M.,Burdette M.,15.0,125.0,2671.0,547.0,6.0,3.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.25,3.75,1.3,3.3,1.25,3.75,1.36,3.5,1.29,3.5,1.36,3.8,1.29,3.48
16,Indian Wells,BNP Paribas Open,2013-03-10,Premier,Outdoor,Hard,3rd Round,3,Sharapova M.,Suarez Navarro C.,3.0,21.0,9715.0,1770.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.05,11.0,1.03,10.0,1.04,9.0,1.08,10.75,1.04,11.0,1.09,13.5,1.05,10.25
16,Indian Wells,BNP Paribas Open,2013-03-10,Premier,Outdoor,Hard,3rd Round,3,Arruabarrena-Vecino L.,Vinci R.,87.0,16.0,756.0,2605.0,2.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,5.0,1.16,4.5,1.18,4.33,1.2,5.92,1.18,5.0,1.17,5.92,1.2,4.91,1.17
16,Indian Wells,BNP Paribas Open,2013-03-11,Premier,Outdoor,Hard,3rd Round,3,Radwanska A.,Cirstea S.,4.0,29.0,7505.0,1565.0,6.0,7.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.07,9.0,1.08,7.0,1.08,7.0,1.09,9.6,1.08,7.5,1.1,10.0,1.08,7.98
16,Indian Wells,BNP Paribas Open,2013-03-11,Premier,Outdoor,Hard,3rd Round,3,Kvitova P.,Tsurenko L.,7.0,74.0,4980.0,849.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.22,4.0,1.27,4.25,1.22,4.0,1.3,4.33,1.25,3.86
16,Indian Wells,BNP Paribas Open,2013-03-11,Premier,Outdoor,Hard,3rd Round,3,Bartoli M.,Kuznetsova S.,11.0,46.0,3265.0,1192.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.25,1.57,2.25,1.6,2.25,1.57,2.11,1.83,2.25,1.62,2.46,1.83,2.23,1.64
16,Indian Wells,BNP Paribas Open,2013-03-11,Premier,Outdoor,Hard,3rd Round,3,Kerber A.,Wickmayer Y.,6.0,32.0,5400.0,1500.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.25,3.75,1.25,3.65,1.29,3.5,1.31,3.88,1.29,3.5,1.34,4.2,1.29,3.49
16,Indian Wells,BNP Paribas Open,2013-03-11,Premier,Outdoor,Hard,3rd Round,3,Muguruza G.,Rybarikova M.,95.0,55.0,727.0,1106.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,2.2,1.61,1.95,1.8,2.0,1.73,2.26,1.73,2.0,1.8,2.3,1.8,2.06,1.73
16,Indian Wells,BNP Paribas Open,2013-03-11,Premier,Outdoor,Hard,3rd Round,3,Petrova N.,Goerges J.,12.0,25.0,3050.0,1655.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.48,2.92,1.44,2.75,1.49,2.95,1.44,2.73
16,Indian Wells,BNP Paribas Open,2013-03-11,Premier,Outdoor,Hard,3rd Round,3,Stosur S.,Peng S.,9.0,38.0,3835.0,1395.0,6.0,3.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.28,3.5,1.3,3.3,1.29,3.5,1.36,3.49,1.29,3.5,1.36,3.8,1.3,3.42
16,Indian Wells,BNP Paribas Open,2013-03-11,Premier,Outdoor,Hard,3rd Round,3,Wozniacki C.,Vesnina E.,10.0,30.0,3570.0,1525.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.22,4.0,1.3,3.3,1.25,3.75,1.29,4.09,1.29,3.5,1.32,4.6,1.27,3.66
16,Indian Wells,BNP Paribas Open,2013-03-12,Premier,Outdoor,Hard,3rd Round,3,Barthel M.,Ivanovic A.,28.0,13.0,1610.0,2836.0,6.0,1.0,3.0,6.0,6.0,0.0,2.0,1.0,Completed,1.66,2.1,1.7,2.08,1.73,2.0,1.73,2.25,1.73,2.1,1.82,2.3,1.7,2.12
16,Indian Wells,BNP Paribas Open,2013-03-12,Premier,Outdoor,Hard,3rd Round,3,Azarenka V.,Flipkens K.,2.0,31.0,10325.0,1514.0,3.0,6.0,6.0,3.0,6.0,0.0,2.0,1.0,Completed,1.02,19.0,1.02,12.0,1.03,10.0,1.03,21.0,1.03,12.0,1.05,23.0,1.02,14.28
